1531;12;16;2
1532;9;3435;7
1533;18;787;9
1534;30;4570;2
1535;12;4292;7
1536;23;3065;4
1537;2;2820;8
1538;3;3611;3
1539;10;4987;10
1540;26;4065;8
1541;29;4201;7
1542;24;3394;8
1543;29;1925;10
1544;26;4988;8
1545;25;3521;6
1546;1;3293;9
1547;2;2391;4
1548;8;4605;5
1549;14;4694;5
1550;20;546;2
1551;18;4661;4
1552;16;2051;3
1553;23;2920;2
1554;25;3434;4
1555;21;3171;3
1556;15;980;8
1557;23;3486;9
1558;23;936;7
1559;15;4213;3
1560;4;3318;9
1561;22;193;6
1562;4;3268;10
1563;17;3600;7
1564;14;584;8
1565;2;3778;6
1566;9;2180;6
1567;1;4291;2
1568;21;3822;3
1569;2;1458;4
1570;28;2613;5
1571;16;3279;3
1572;1;1340;5
1573;23;94;9
1574;4;926;7
1575;5;1335;3
1576;2;3679;7
1577;22;3617;10
1578;24;1073;5
1579;22;1026;9
1580;19;3353;5
1581;28;4675;2
1582;21;1682;8
1583;29;3558;6
1584;18;2390;9
1585;16;4478;7
1586;28;4960;6
1587;24;813;9
1588;14;1805;5
1589;27;142;6
1590;6;2943;5
1591;6;64;1
1592;15;1849;4
1593;2;1264;9
1594;8;4335;5
1595;14;3190;5
1596;6;2252;2
1597;24;1624;1
1598;30;2752;5
1599;17;229;3
1600;24;3251;10
1601;14;406;9
1602;10;93;2
1603;17;2625;8
1604;18;3445;1
1605;17;2387;2
1606;10;1647;8
1607;21;2540;2
1608;27;1770;9
1609;28;2845;8
1610;16;3934;3
1611;20;1209;3
1612;18;4958;10
1613;5;1394;1
1614;17;262;4
1615;24;4854;3
1616;3;4919;7
1617;20;2918;6
1618;29;4767;8
1619;27;1069;7
1620;17;3266;10
1621;17;2375;7
1622;2;2917;2
1623;28;2941;2
1624;18;569;3
1625;1;3005;9
1626;16;2095;1
1627;21;2958;5
1628;14;4936;8
1629;17;4097;2
1630;10;1228;5
1631;3;367;8
1632;15;4110;1
1633;24;3634;1
1634;22;4281;5
1635;1;4368;3
1636;7;866;10
1637;2;879;2
1638;2;2207;6
1639;25;3915;2
1640;9;776;4
1641;29;3624;4
1642;6;2324;9
1643;21;1432;5
1644;25;925;7
1645;20;3549;5
1646;25;3845;6
1647;8;3966;7
1648;29;177;2
1649;25;4081;6
1650;10;3016;7
1651;27;4051;6
1652;6;1048;2
1653;6;963;8
1654;22;840;3
1655;30;1089;2
1656;19;3040;6
1657;16;4261;10
1658;23;1026;5
1659;24;1554;8
1660;18;4398;9
1661;23;3998;7
1662;19;3192;8
1663;6;272;4
1664;16;761;9
1665;21;1451;9
1666;10;3245;4
1667;4;3671;5
1668;18;1593;6
1669;9;3699;5
1670;5;3842;2
1671;10;759;2
1672;9;1082;2
1673;17;1965;3
1674;9;4903;8
1675;7;3631;6
1676;21;1911;9
1677;10;2234;1
1678;25;1676;6
1679;5;7;5
1680;29;3231;2
1681;13;2205;8
1682;24;4620;1
1683;4;1443;1
1684;12;90;4
1685;7;1647;5
1686;22;371;4
1687;22;3287;9
1688;8;3216;5
1689;9;4277;6
1690;6;3852;3
1691;16;2614;2
1692;26;3521;7
1693;12;2395;9
1694;26;3597;10
1695;8;2317;6
1696;5;2210;1
1697;11;1649;10
1698;9;1851;7
1699;30;435;3
1700;29;1101;6
1701;8;3651;6
1702;20;1602;10
1703;15;2893;5
1704;7;957;6
1705;10;4951;2
1706;11;1930;7
1707;9;4119;7
1708;5;2560;5
1709;28;3815;10
1710;23;948;3
1711;8;1706;8
1712;28;4197;3
1713;9;1092;7
1714;20;3727;6
1715;26;2530;2
1716;8;2713;10
1717;27;1524;9
1718;14;996;9
1719;27;1165;7
1720;25;3158;8
1721;10;4942;10
1722;28;909;2
1723;10;4;9
1724;24;1801;10
1725;22;1410;7
1726;6;4319;3
1727;4;1743;9
1728;26;3907;1
1729;3;2577;1
1730;14;4072;8
1731;17;3926;8
1732;1;1860;1
1733;8;1201;9
1734;26;203;10
1735;16;2867;1
1736;14;116;9
1737;9;3472;7
1738;23;28;2
1739;22;1721;9
1740;29;803;2
1741;23;2005;9
1742;7;2341;3
1743;12;1198;6
1744;18;481;1
1745;17;1533;2
1746;12;340;5
1747;29;1048;4
1748;30;980;10
1749;7;4390;7
1750;18;4780;3
1751;16;4775;4
1752;9;1770;3
1753;30;568;6
1754;2;598;5
1755;27;2201;6
1756;29;3841;3
1757;27;4242;1
1758;19;4777;5
1759;13;3019;5
1760;7;4738;3
1761;15;568;4
1762;29;3263;10
1763;5;4515;5
1764;26;664;8
1765;3;4469;4
1766;8;1090;1
1767;2;3768;4
1768;10;4656;2
1769;11;3654;4
1770;21;3041;10
1771;9;3500;10
1772;3;2211;2
1773;21;4602;4
1774;16;4978;9
1775;2;3804;2
1776;11;4031;10
1777;18;1123;7
1778;20;1277;4
1779;4;4220;9
1780;20;2939;5
1781;2;1011;1
1782;17;2126;4
1783;21;1940;3
1784;24;4167;4
1785;16;3566;3
1786;1;4815;5
1787;6;349;9
1788;29;3980;3
1789;12;1131;8
1790;25;833;6
1791;15;4938;3
1792;10;1940;5
1793;26;4912;1
1794;3;1819;7
1795;12;3390;3
1796;14;1653;2
1797;14;768;1
1798;12;4972;7
1799;14;4333;3
1800;14;3706;8
1801;27;1430;4
1802;17;4766;1
1803;12;3132;10
1804;21;281;8
1805;9;1999;6
1806;7;2854;4
1807;19;1511;7
1808;25;2080;2
1809;17;1603;4
1810;9;1605;9
1811;17;4159;4
1812;27;2158;4
1813;28;47;3
1814;16;2979;9
1815;21;2835;8
1816;8;3598;8
1817;6;3916;1
1818;10;4572;9
1819;8;1407;8
1820;27;3319;2
1821;29;737;7
1822;18;2842;2
1823;25;3099;7
1824;19;3468;7
1825;24;1727;3
1826;10;791;2
1827;7;4102;4
1828;11;1242;3
1829;1;4181;1
1830;13;4701;5
1831;29;2034;9
1832;15;4263;1
1833;13;4511;9
1834;22;363;1
1835;15;1526;9
1836;15;1184;4
1837;16;3062;4
1838;11;1054;2
1839;6;4388;5
1840;22;4832;1
1841;12;2572;3
1842;26;2082;5
1843;19;3630;10
1844;7;643;5
1845;5;475;9
1846;23;2973;7
1847;13;3943;5
1848;15;3224;7
1849;6;1767;5
1850;8;1809;6
1851;11;1806;6
1852;19;1694;9
1853;23;693;2
1854;1;851;5
1855;12;1795;2
1856;3;3021;9
1857;7;1399;10
1858;29;2862;1
1859;24;964;8
1860;30;3655;8
1861;19;3486;5
1862;3;2754;5
1863;13;2023;3
1864;10;3438;7
1865;4;3285;1
1866;5;4493;8
1867;11;725;3
1868;29;3683;9
1869;30;1089;1
1870;13;3224;2
1871;20;1293;7
1872;11;449;3
1873;25;3059;6
1874;20;4206;8
1875;16;1522;4
1876;5;863;5
1877;18;3588;4
1878;19;2563;7
1879;8;2365;8
1880;8;1583;8
1881;8;4427;5
1882;7;1227;10
1883;15;4239;3
1884;17;73;10
1885;13;4856;3
1886;1;3093;10
1887;2;2804;10
1888;10;879;6
1889;18;3708;7
1890;21;3923;10
1891;27;2786;7
1892;22;2269;6
1893;9;4220;9
1894;4;2969;7
1895;13;2420;10
1896;23;2303;7
1897;29;4882;9
1898;15;3719;10
1899;9;1772;5
1900;8;4658;3
1901;10;2477;3
1902;7;3339;4
1903;1;3351;9
1904;29;2226;7
1905;4;2242;7
1906;15;3055;6
1907;13;4612;6
1908;7;4791;7
1909;26;2896;5
1910;19;4444;9
1911;18;3566;2
1912;28;3027;7
1913;17;1176;7
1914;3;3241;4
1915;6;3444;1
1916;5;1833;3
1917;21;517;2
1918;4;3092;5
1919;19;552;3
1920;27;260;2
1921;16;35;7
1922;8;3883;6
1923;20;3486;6
1924;7;1179;2
1925;30;3090;4
1926;5;3187;2
1927;28;166;4
1928;28;4221;3
1929;12;4526;1
1930;17;1575;10
1931;4;3485;9
1932;20;4752;4
1933;18;2548;3
1934;23;3174;3
1935;7;2487;6
1936;19;4330;10
1937;29;1516;7
1938;3;1664;7
1939;10;3817;5
1940;29;3167;4
1941;12;3464;8
1942;24;2548;2
1943;23;196;10
1944;20;3744;7
1945;18;1576;8
1946;16;4722;10
1947;26;321;2
1948;9;3393;5
1949;12;4458;6
1950;18;1060;3
1951;12;2511;8
1952;2;2519;9
1953;8;4998;4
1954;20;2061;4
1955;29;4269;2
1956;28;1122;2
1957;11;1721;7
1958;12;3859;1
1959;21;2961;3
1960;24;3645;10
1961;2;521;7
1962;12;3181;2
1963;13;518;10
1964;13;3383;1
1965;11;4884;2
1966;13;3896;6
1967;18;1572;2
1968;28;3089;10
1969;19;3764;2
1970;7;88;10
1971;14;3566;1
1972;26;4907;7
1973;9;290;6
1974;4;4209;7
1975;25;1974;10
1976;8;811;7
1977;19;2588;3
1978;22;1757;8
1979;4;2108;4
1980;2;2969;4
1981;9;2335;10
1982;6;4457;8
1983;13;1691;8
1984;17;3983;7
1985;21;3242;7
1986;19;1369;3
1987;1;4068;2
1988;12;3511;7
1989;28;4671;1
1990;12;4603;1
1991;24;3156;10
1992;1;2453;1
1993;22;644;3
1994;30;4720;3
1995;11;4539;6
1996;29;4237;5
1997;20;4255;5
1998;10;564;3
1999;25;4560;9
2000;30;3051;5
2001;2;4914;5
2002;6;4687;2
2003;29;1007;10
2004;1;2035;7
2005;29;4898;7
2006;2;983;1
2007;11;555;1
2008;6;2564;1
2009;14;3090;8
2010;22;3590;2
2011;22;4002;3
2012;28;1817;7
2013;17;1240;7
2014;26;3718;6
2015;13;2946;8
2016;9;4449;10
2017;21;4696;1
2018;10;3774;4
2019;19;1000;6
2020;21;1783;10
2021;9;2242;1
2022;30;784;8
2023;14;2833;1
2024;16;4168;8
2025;27;1000;2
2026;12;3829;6
2027;28;3740;7
2028;12;1383;3
2029;15;1409;6
2030;10;3286;10
2031;18;978;4
2032;5;1525;6
2033;14;3619;2
2034;25;4670;4
2035;15;339;5
2036;12;477;5
2037;4;814;2
2038;13;3287;3
2039;2;961;10
2040;13;4423;5
2041;17;4053;9
2042;8;3834;7
2043;12;1643;6
2044;18;2337;2
2045;14;758;2
2046;5;1903;4
2047;20;3203;7
2048;17;3634;10
2049;4;1916;6
2050;23;4850;7
2051;9;1741;7
2052;23;1910;1
2053;15;1092;2
2054;22;3608;8
2055;16;4377;4
2056;16;747;3
2057;30;3250;1
2058;12;316;10
2059;22;3451;5
2060;29;1163;9
2061;14;4415;9
2062;26;102;7
2063;14;4430;6
2064;18;1928;9
2065;14;327;2
2066;7;842;4
2067;25;3976;8
2068;19;1796;2
2069;28;35;8
2070;27;2866;7
2071;28;1953;5
2072;22;638;2
2073;13;4247;6
2074;30;1836;6
2075;6;3807;2
2076;5;2420;10
2077;30;2054;3
2078;9;2347;1
2079;23;3001;10
2080;25;4161;2
2081;24;4075;8
2082;8;4101;7
2083;30;1201;9
2084;11;441;4
2085;16;4646;9
2086;18;230;4
2087;27;2755;4
2088;6;436;8
2089;2;800;5
2090;25;3178;8
2091;28;1526;10
2092;24;2942;9
2093;21;1075;2
2094;10;1128;3
2095;14;2122;2
2096;11;2163;2
2097;10;1318;10
2098;25;617;10
2099;7;1230;9
2100;20;697;10
2101;10;3140;7
2102;23;1435;5
2103;13;722;10
2104;8;2461;4
2105;22;3762;2
2106;2;4247;10
2107;7;3403;2
2108;30;1844;2
2109;9;1082;1
2110;12;2856;4
2111;15;3479;9
2112;21;329;5
2113;18;2752;3
2114;14;3956;7
2115;7;1134;4
2116;21;40;4
2117;8;1551;5
2118;30;2043;6
2119;21;2252;2
2120;13;3755;8
2121;1;4372;10
2122;15;927;7
2123;28;1928;6
2124;14;127;5
2125;16;621;10
2126;21;1683;5
2127;5;2785;8
2128;18;933;8
2129;11;1902;2
2130;14;1887;6
2131;8;2994;3
2132;12;3751;7
2133;10;1804;10
2134;7;3684;3
2135;21;2434;2
2136;25;2755;1
2137;27;227;7
2138;23;1740;1
2139;29;2628;3
2140;10;2150;2
2141;12;2529;10
2142;21;1357;4
2143;23;240;3
2144;14;1884;4
2145;24;2616;5
2146;5;2457;8
2147;23;4418;10
2148;5;4299;10
2149;9;872;2
2150;18;632;3
2151;18;680;6
2152;1;350;7
2153;17;4643;5
2154;2;3853;3
2155;4;492;10
2156;12;735;2
2157;14;402;5
2158;9;3905;6
2159;19;3264;5
2160;13;3855;5
2161;26;2942;3
2162;15;1939;6
2163;4;4413;4
2164;27;4584;2
2165;11;3051;1
2166;27;3095;9
2167;8;2153;10
2168;3;2552;5
2169;13;3299;3
2170;16;3639;5
2171;11;4126;6
2172;9;4616;1
2173;17;4958;7
2174;28;3099;4
2175;18;4761;8
2176;22;4070;5
2177;22;233;10
2178;2;4440;1
2179;4;2766;4
2180;14;4933;3
2181;21;3274;4
2182;11;3268;3
2183;27;750;8
2184;15;4922;6
2185;7;2578;8
2186;21;4265;2
2187;15;1495;7
2188;13;1010;3
2189;19;4350;6
2190;23;2676;2
2191;7;1758;8
2192;6;3051;4
2193;1;2556;7
2194;18;416;7
2195;8;651;5
2196;30;1970;2
2197;8;3844;1
2198;10;4284;4
2199;28;4818;1
2200;26;4503;9
2201;16;3142;8
2202;29;1720;5
2203;1;1963;5
2204;20;3066;8
2205;30;2502;6
2206;19;1457;10
2207;15;1032;6
2208;29;3626;7
2209;27;418;1
2210;14;4621;1
2211;11;2969;6
2212;5;815;1
2213;28;2004;4
2214;10;4207;5
2215;19;1528;7
2216;19;2956;2
2217;9;1187;7
2218;22;4748;3
2219;13;3142;6
2220;22;4693;6
2221;29;157;4
2222;18;445;4
2223;15;2183;8
2224;6;1708;2
2225;18;400;4
2226;14;4342;8
2227;21;3794;6
2228;30;1877;10
2229;15;3823;4
2230;3;3687;9
2231;19;1056;6
2232;17;1770;3
2233;23;4276;8
2234;8;2992;7
2235;8;1473;4
2236;7;3249;2
2237;22;3607;4
2238;1;1640;3
2239;2;135;7
2240;16;4513;5
2241;28;3562;9
2242;13;3886;7
2243;21;4992;8
2244;6;3656;1
2245;2;1880;7
2246;24;155;1
2247;22;3551;1
2248;25;2588;4
2249;24;2732;6
2250;9;1558;6
2251;19;60;5
2252;5;1407;8
2253;11;4354;9
2254;4;2106;2
2255;8;4961;6
2256;12;2093;6
2257;30;4220;6
2258;14;653;6
2259;6;756;4
2260;27;4351;9
2261;7;3540;9
2262;19;1522;2
2263;24;2663;8
2264;17;1316;2
2265;2;3328;6
2266;28;4683;8
2267;3;1248;9
2268;20;3157;6
2269;26;2181;4
2270;13;214;4
2271;26;1280;6
2272;12;3228;10
2273;12;4941;5
2274;13;765;2
2275;19;3509;1
2276;16;2590;6
2277;9;1775;9
2278;27;1862;4
2279;25;3302;1
2280;12;3051;6
2281;24;4096;4
2282;9;1890;3
2283;1;207;1
2284;17;4878;3
2285;3;3349;6
2286;21;3031;7
2287;4;958;8
2288;20;2029;1
2289;21;431;7
2290;5;2728;3
2291;4;1417;7
2292;6;4057;6
2293;11;1150;7
2294;26;179;1
2295;23;1985;6
2296;28;4226;6
2297;7;4703;2
2298;7;3189;10
2299;4;2708;3
2300;11;4209;5
2301;27;3518;5
2302;28;4747;7
2303;18;2463;10
2304;26;2905;2
2305;17;4877;4
2306;20;3760;5
2307;28;3323;4
2308;20;839;6
2309;21;1258;1
2310;3;2514;3
2311;5;2970;9
2312;28;4238;5
2313;1;725;10
2314;18;4564;7
2315;10;1397;9
2316;25;2711;1
2317;8;4938;8
2318;25;4509;1
2319;23;3869;3
2320;15;876;7
2321;24;4772;10
2322;6;1914;4
2323;10;844;4
2324;24;2531;8
2325;18;2555;4
2326;9;4948;3
2327;10;2618;5
2328;8;1698;2
2329;20;3436;2
2330;1;4873;10
2331;26;548;9
2332;28;2873;6
2333;16;1946;10
2334;24;1300;9
2335;12;1578;4
2336;15;1701;10
2337;17;26;1
2338;25;1954;5
2339;4;69;8
2340;29;651;4
2341;9;2400;7
2342;27;615;2
2343;9;1861;5
2344;4;585;2
2345;27;917;1
2346;8;4777;2
2347;13;1270;5
2348;5;2094;2
2349;4;3118;1
2350;14;3441;8
2351;15;897;8
2352;11;3575;2
2353;26;3133;8
2354;14;3273;6
2355;30;4904;5
2356;14;111;9
2357;24;3831;4
2358;14;3486;5
2359;27;2668;7
2360;9;3955;7
2361;17;2417;2
2362;20;3983;8
2363;6;2634;10
2364;11;2643;8
2365;30;4991;8
2366;26;1187;3
2367;4;306;6
2368;29;1784;2
2369;21;1376;8
2370;17;2492;3
2371;23;400;5
2372;1;1920;2
2373;17;2696;7
2374;21;561;4
2375;5;3351;5
2376;23;1504;10
2377;29;4034;7
2378;5;1277;1
2379;15;1239;4
2380;4;2051;5
2381;4;4978;8
2382;11;1019;3
2383;12;3062;2
2384;4;522;1
2385;17;207;4
2386;5;4397;2
2387;15;321;10
2388;18;2449;2
2389;27;2169;3
2390;8;1268;4
2391;30;4443;3
2392;17;1068;9
2393;13;914;10
2394;29;1535;4
2395;7;570;1
2396;21;3690;1
2397;8;2275;3
2398;3;4880;10
2399;17;3613;3
2400;16;3049;10
2401;7;1617;2
2402;9;4698;3
2403;6;614;3
2404;25;4337;1
2405;17;713;5
2406;11;1369;9
2407;28;2508;10
2408;5;4526;10
2409;7;2317;4
2410;16;3550;9
2411;10;4703;5
2412;25;1242;7
2413;22;751;10
2414;25;314;9
2415;12;2018;4
2416;15;3349;7
2417;13;373;5
2418;24;192;6
2419;21;4939;3
2420;5;1920;1
2421;11;1390;5
2422;27;1623;8
2423;27;4363;5
2424;7;3313;10
2425;17;3731;10
2426;9;1521;9
2427;18;910;2
2428;22;3348;8
2429;1;3029;7
2430;13;78;10
2431;16;1099;1
2432;2;391;2
2433;11;3112;4
2434;25;1641;10
2435;8;3803;7
2436;26;1873;9
2437;6;4221;1
2438;28;3895;8
2439;10;931;6
2440;10;4381;1
2441;19;1342;4
2442;10;4726;7
2443;2;2802;7
2444;4;4674;4
2445;12;206;1
2446;17;4096;2
2447;26;3603;4
2448;4;154;4
2449;8;641;8
2450;3;281;10
2451;11;1630;4
2452;17;1923;6
2453;23;1759;7
2454;13;4885;5
2455;7;1161;1
2456;1;4695;7
2457;18;1604;5
2458;6;1044;3
2459;2;881;9
2460;16;678;5
2461;15;1901;3
2462;28;2604;10
2463;28;912;2
2464;24;596;7
2465;10;3434;6
2466;26;2165;8
2467;28;1224;4
2468;16;2289;6
2469;13;3378;2
2470;28;57;10
2471;29;500;8
2472;5;3817;5
2473;26;2507;9
2474;8;4027;8
2475;8;4090;9
2476;25;537;7
2477;14;3594;2
2478;5;4967;2
2479;19;1728;9
2480;4;3373;4
2481;8;2552;10
2482;17;1417;3
2483;19;2767;10
2484;10;1442;2
2485;7;3149;1
2486;23;88;4
2487;8;1501;7
2488;4;4627;8
2489;17;814;4
2490;28;1439;10
2491;3;757;8
2492;16;3772;3
2493;13;3585;3
2494;17;4954;4
2495;24;3349;8
2496;27;3194;3
2497;6;550;4
2498;13;1520;4
2499;12;586;7
2500;22;194;6
2501;29;874;9
2502;17;3241;3
2503;23;2310;3
2504;13;1242;3
2505;16;3927;8
2506;23;1724;1
2507;24;3757;1
2508;7;4432;3
2509;3;4598;7
2510;11;852;2
2511;21;2362;6
2512;1;3150;2
2513;29;732;9
2514;26;4120;4
2515;13;1791;8
2516;3;4235;3
2517;1;3420;6
2518;5;2339;5
2519;23;392;2
2520;5;487;10
2521;10;2419;8
2522;27;2008;3
2523;5;4346;6
2524;4;2359;6
2525;3;2728;4
2526;27;2603;1
2527;22;3383;9
2528;20;4847;5
2529;26;3651;7
2530;29;4551;5
2531;27;3103;4
2532;2;4850;8
2533;25;206;9
2534;20;580;2
2535;29;1021;3
2536;20;1759;6
2537;21;4722;1
2538;24;1920;8
2539;3;3020;5
2540;5;1555;6
2541;1;2881;5
2542;30;2794;10
2543;9;16;9
2544;2;748;5
2545;19;337;8
2546;14;3497;1
2547;19;2349;5
2548;22;2279;4
2549;19;7;8
2550;20;4303;6
2551;30;711;6
2552;17;954;8
2553;16;1056;5
2554;27;4710;3
2555;9;2984;5
2556;25;4216;5
2557;20;4880;6
2558;26;2725;5
2559;22;3898;2
2560;30;3536;4
2561;22;3151;1
2562;17;2258;2
2563;2;3903;2
2564;12;4491;7
2565;3;2060;4
2566;19;1399;1
2567;6;262;5
2568;14;3513;1
2569;14;4976;8
2570;24;798;4
2571;7;576;7
2572;5;4878;7
2573;8;3539;7
2574;26;4631;8
2575;25;2310;6
2576;17;1314;6
2577;24;4155;9
2578;1;1697;9
2579;25;560;9
2580;4;1294;2
2581;4;4266;8
2582;1;3799;7
2583;1;4240;6
2584;3;2054;8
2585;13;3369;4
2586;14;1113;6
2587;30;1338;3
2588;6;3095;6
2589;16;4189;4
2590;9;2323;2
2591;25;4331;8
2592;30;2612;7
2593;15;416;4
2594;3;3821;7
2595;8;4478;1
2596;15;2011;10
2597;6;3587;1
2598;3;1424;6
2599;25;3901;8
2600;29;4954;9
2601;1;964;1
2602;18;3539;9
2603;12;4400;2
2604;7;806;7
2605;13;3175;3
2606;15;2287;5
2607;6;1393;8
2608;12;26;5
2609;26;1760;10
2610;30;1891;10
2611;14;1839;5
2612;1;943;2
2613;21;1518;5
2614;12;4693;10
2615;7;1720;2
2616;25;1988;9
2617;15;1263;7
2618;3;2386;2
2619;26;4968;1
2620;2;142;2
2621;22;3629;10
2622;27;3047;5
2623;10;1008;10
2624;16;704;10
2625;18;492;8
2626;1;4868;3
2627;5;690;7
2628;7;2719;5
2629;27;4648;5
2630;10;432;9
2631;13;3942;5
2632;14;4962;2
2633;7;407;6
2634;13;219;10
2635;23;3799;6
2636;10;3762;9
2637;22;430;8
2638;11;1335;6
2639;8;3014;7
2640;5;333;3
2641;14;4116;8
2642;30;3854;1
2643;20;626;10
2644;7;4806;10
2645;3;12;7
2646;9;3931;10
2647;9;524;3
2648;27;4456;4
2649;7;483;2
2650;11;841;8
2651;8;3307;3
2652;28;3240;5
2653;5;3830;8
2654;6;4789;8
2655;25;1028;4
2656;24;2903;6
2657;12;4919;6
2658;9;2058;3
2659;4;3258;8
2660;22;3498;6
2661;18;2554;4
2662;22;2967;9
2663;1;4040;9
2664;12;3416;1
2665;23;4748;8
2666;19;2653;9
2667;13;1147;3
2668;3;3065;9
2669;24;1540;8
2670;23;3271;7
2671;20;2450;7
2672;20;735;4
2673;9;1359;4
2674;27;1262;5
2675;16;3764;1
2676;27;2047;2
2677;4;2216;6
2678;25;4547;3
2679;12;1915;2
2680;22;793;6
2681;21;3752;2
2682;26;3483;6
2683;17;389;3
2684;4;231;10
2685;22;2363;2
2686;16;1528;3
2687;8;553;7
2688;10;1687;6
2689;14;1257;7
2690;11;1634;4
2691;18;4684;7
2692;6;14;8
2693;13;3414;3
2694;27;1046;8
2695;11;3457;7
2696;20;2591;9
2697;17;4144;10
2698;14;3104;5
2699;24;1591;10
2700;19;2473;2
2701;8;746;4
2702;19;367;2
2703;23;269;6
2704;7;4851;4
2705;30;1018;1
2706;17;1564;3
2707;3;2144;3
2708;16;2306;1
2709;28;130;8
2710;4;2475;5
2711;23;1955;2
2712;24;1210;3
2713;20;27;9
2714;27;1073;1
2715;24;3290;6
2716;17;2920;4
2717;24;1469;9
2718;3;364;8
2719;20;1311;10
2720;25;2118;9
2721;19;2646;4
2722;25;892;6
2723;13;1591;6
2724;8;3381;4
2725;6;204;6
2726;1;3810;6
2727;13;4931;6
2728;17;2065;10
2729;13;71;10
2730;2;531;4
2731;15;4654;1
2732;18;4583;9
2733;22;2802;4
2734;8;1436;1
2735;19;4496;5
2736;8;1922;7
2737;14;2464;7
2738;22;2342;9
2739;9;837;7
2740;12;4728;10
2741;11;4880;8
2742;16;2819;10
2743;20;3302;10
2744;27;2439;8
2745;20;1616;3
2746;22;313;4
2747;6;217;9
2748;18;226;4
2749;29;2150;3
2750;6;4175;7
2751;2;4635;10
2752;30;706;6
2753;16;3577;5
2754;19;281;6
2755;26;3832;1
2756;20;2007;1
2757;2;2994;2
2758;19;2698;1
2759;26;4467;6
2760;1;3198;1
2761;27;15;2
2762;12;4434;5
2763;11;4391;7
2764;4;4252;4
2765;28;3315;7
2766;25;4887;8
2767;10;3508;5
2768;25;2945;6
2769;1;2290;3
2770;20;845;2
2771;2;1947;3
2772;27;2922;6
2773;5;1871;6
2774;26;3600;10
2775;16;1077;6
2776;11;2529;10
2777;21;1968;6
2778;10;4320;6
2779;13;3337;6
2780;27;69;7
2781;12;3563;6
2782;12;748;4
2783;3;932;6
2784;10;711;5
2785;8;2281;4
2786;17;3795;6
2787;2;1967;10
2788;9;3587;8
2789;3;2011;3
2790;1;1446;7
2791;25;2268;6
2792;5;2670;4
2793;23;2799;5
2794;14;208;9
2795;26;3874;4
2796;20;2535;4
2797;23;976;3
2798;4;4882;7
2799;22;291;1
2800;29;96;6
2801;30;3409;2
2802;14;1648;6
2803;11;706;7
2804;30;4318;3
2805;26;4156;4
2806;13;2547;6
2807;1;1424;7
2808;18;1650;4
2809;17;3178;2
2810;9;1217;3
2811;12;4388;5
2812;14;4305;8
2813;1;942;3
2814;12;94;9
2815;4;1575;7
2816;14;2422;9
2817;30;1822;5
2818;28;17;8
2819;30;1971;7
2820;22;867;2
2821;21;863;6
2822;6;1075;1
2823;28;1254;6
2824;3;2352;3
2825;22;2206;1
2826;2;4320;9
2827;18;93;7
2828;9;776;1
2829;8;4800;8
2830;23;1789;7
2831;8;2468;2
2832;15;2248;5
2833;23;3932;4
2834;25;3712;8
2835;10;2733;3
2836;29;4522;4
2837;12;1965;1
2838;5;4853;3
2839;1;525;2
2840;25;3637;9
2841;20;3626;7
2842;22;2541;1
2843;7;412;1
2844;10;2677;3
2845;23;689;10
2846;18;4463;6
2847;25;4267;8
2848;30;1627;6
2849;18;1612;10
2850;15;3830;9
2851;10;2122;5
2852;5;1327;10
2853;28;1065;6
2854;22;941;2
2855;13;3942;10
2856;14;2395;7
2857;29;2556;9
2858;12;437;3
2859;7;882;5
2860;29;414;8
2861;22;1850;7
2862;8;4606;8
2863;9;3503;8
2864;28;1363;1
2865;17;1522;8
2866;26;4148;8
2867;6;1689;7
2868;29;2125;2
2869;23;4120;5
2870;24;2052;9
2871;9;4216;10
2872;6;2584;4
2873;19;2245;3
2874;7;432;1
2875;25;31;5
2876;26;489;8
2877;5;3885;1
2878;24;2258;6
2879;20;3684;5
2880;12;3167;10
2881;19;1214;4
2882;20;2244;3
2883;21;3144;3
2884;2;3308;5
2885;25;2655;2
2886;7;570;2
2887;17;1097;1
2888;20;470;1
2889;5;2558;7
2890;4;2888;2
2891;7;4127;9
2892;22;587;8
2893;3;4074;7
2894;15;4521;3
2895;17;1664;8
2896;21;496;6
2897;10;3100;7
2898;19;2409;9
2899;20;3598;4
2900;13;1452;7
2901;27;3757;5
2902;16;1062;8
2903;21;760;2
2904;28;1369;6
2905;1;167;10
2906;25;968;5
2907;28;2505;6
2908;10;1120;8
2909;19;2767;9
2910;26;2327;9
2911;5;4934;1
2912;18;4333;1
2913;11;1706;4
2914;29;1827;5
2915;26;2777;9
2916;17;2176;8
2917;4;2000;7
2918;8;4543;4
2919;1;859;6
2920;28;4930;6
2921;1;3809;2
2922;29;1280;5
2923;23;4818;8
2924;27;3069;5
2925;24;3440;3
2926;14;730;5
2927;20;4459;3
2928;24;1906;6
2929;9;2380;8
2930;11;4209;10
2931;8;3616;5
2932;3;4087;2
2933;18;2022;10
2934;7;2929;7
2935;21;2962;2
2936;1;3515;5
2937;5;2003;10
2938;28;3180;5
2939;21;2147;1
2940;21;1716;1
2941;11;3315;9
2942;25;3313;5
2943;7;2344;6
2944;13;3311;9
2945;23;2892;10
2946;10;2363;5
2947;14;4102;6
2948;1;2189;9
2949;15;3030;10
2950;11;704;3
2951;2;2045;4
2952;26;1936;6
2953;25;72;6
2954;20;3999;9
2955;4;3400;6
2956;12;4584;6
2957;28;4530;6
2958;16;1466;5
